index,N_object,Name,Algoritmos de clustering,samples,n_feats,k_real,k_GMM,distributions,compactness_factor,alpha_n,outliers,add_noise,index,silluette,bh,rtl,sd,db,xb,ch,dnn,mr,pb,rt,wg,c,UW
755,755,edisonn755.xlsx,GMM,5000,100,34,2:40,normal,0.3,5,500,0,755,37,37,53,56,2,53,2,2,51,10,2,53,2,35
756,756,edisonn756.xlsx,GMM,5000,100,35,2:40,normal,0.1,1,500,0,756,38,6,53,74,26,53,2,2,53,14,2,51,2,36
757,757,edisonn757.xlsx,GMM,5000,100,35,2:40,normal,0.1,5,500,0,757,48,9,54,74,2,50,2,2,54,11,2,54,2,44
758,758,edisonn758.xlsx,GMM,5000,100,35,2:40,normal,0.3,1,500,0,758,43,36,54,66,2,54,2,2,54,18,2,54,2,41
759,759,edisonn759.xlsx,GMM,5000,100,35,2:40,normal,0.3,5,500,0,759,36,30,54,70,2,54,2,2,54,17,2,51,2,44
760,760,edisonn760.xlsx,GMM,5000,100,36,2:40,normal,0.1,1,500,0,760,41,28,55,54,2,55,2,2,55,12,2,55,2,41
761,761,edisonn761.xlsx,GMM,5000,100,36,2:40,normal,0.1,5,500,0,761,38,40,55,74,2,55,2,2,55,12,2,55,2,45
762,762,edisonn762.xlsx,GMM,5000,100,36,2:40,normal,0.3,1,500,0,762,47,36,55,76,2,55,2,2,55,10,2,55,2,42
763,763,edisonn763.xlsx,GMM,5000,100,36,2:40,normal,0.3,5,500,0,763,41,11,55,70,2,55,2,2,55,15,2,54,2,45
764,764,edisonn764.xlsx,GMM,5000,100,37,2:40,normal,0.1,1,500,0,764,41,17,56,80,2,56,2,2,56,11,2,51,2,45
765,765,edisonn765.xlsx,GMM,5000,100,37,2:40,normal,0.1,5,500,0,765,39,36,56,76,2,56,2,2,56,14,2,56,2,46
766,766,edisonn766.xlsx,GMM,5000,100,37,2:40,normal,0.3,1,500,0,766,45,38,56,68,2,56,2,2,56,16,2,56,2,46
767,767,edisonn767.xlsx,GMM,5000,100,37,2:40,normal,0.3,5,500,0,767,40,38,56,70,2,56,2,2,56,11,2,53,2,44
768,768,edisonn768.xlsx,GMM,5000,100,38,2:40,normal,0.1,1,500,0,768,42,42,57,82,34,57,2,2,57,13,2,57,2,46
769,769,edisonn769.xlsx,GMM,5000,100,38,2:40,normal,0.1,5,500,0,769,42,43,57,70,2,51,2,2,57,14,2,57,2,39
770,770,edisonn770.xlsx,GMM,5000,100,38,2:40,normal,0.3,1,500,0,770,38,41,57,74,2,56,2,2,56,13,2,57,2,41
771,771,edisonn771.xlsx,GMM,5000,100,38,2:40,normal,0.3,5,500,0,771,40,4,56,74,2,56,2,2,57,17,2,55,2,39
772,772,edisonn772.xlsx,GMM,5000,100,39,2:40,normal,0.1,1,500,0,772,42,46,58,82,2,58,2,2,58,11,2,58,2,48
773,773,edisonn773.xlsx,GMM,5000,100,39,2:40,normal,0.1,5,500,0,773,43,43,58,84,2,53,2,2,58,15,2,56,2,48
774,774,edisonn774.xlsx,GMM,5000,100,39,2:40,normal,0.3,1,500,0,774,44,39,58,86,2,54,2,2,58,11,2,58,2,47
775,775,edisonn775.xlsx,GMM,5000,100,39,2:40,normal,0.3,5,500,0,775,48,33,58,82,2,58,2,2,58,19,2,58,2,48
776,776,edisonn776.xlsx,GMM,5000,100,40,2:40,normal,0.1,1,500,0,776,49,6,59,66,2,59,2,2,59,18,2,59,2,49
777,777,edisonn777.xlsx,GMM,5000,100,40,2:40,normal,0.1,5,500,0,777,43,26,59,78,2,59,2,2,58,13,2,59,2,46
778,778,edisonn778.xlsx,GMM,5000,100,40,2:40,normal,0.3,1,500,0,778,45,22,59,78,2,59,2,2,59,16,2,59,2,44
779,779,edisonn779.xlsx,GMM,5000,100,40,2:40,normal,0.3,5,500,0,779,37,35,58,68,2,58,2,2,58,17,2,58,2,46
780,780,edisonn780.xlsx,GMM,5000,200,2,2:40,normal,0.1,1,500,0,780,3,3,19,4,3,3,3,3,4,21,3,3,4,11
781,781,edisonn781.xlsx,GMM,5000,200,2,2:40,normal,0.1,5,500,0,781,3,3,21,3,3,2,3,2,21,3,2,3,2,3
782,782,edisonn782.xlsx,GMM,5000,200,2,2:40,normal,0.3,1,500,0,782,3,12,21,16,3,3,3,3,3,21,3,3,3,7
783,783,edisonn783.xlsx,GMM,5000,200,2,2:40,normal,0.3,5,500,0,783,3,3,21,3,3,2,3,2,21,3,2,3,2,3
784,784,edisonn784.xlsx,GMM,5000,200,3,2:40,normal,0.1,1,500,0,784,4,4,22,6,4,15,4,3,14,2,4,4,14,12
785,785,edisonn785.xlsx,GMM,5000,200,3,2:40,normal,0.1,5,500,0,785,4,4,22,6,4,4,4,2,22,3,4,4,2,4
786,786,edisonn786.xlsx,GMM,5000,200,3,2:40,normal,0.3,1,500,0,786,4,4,20,10,4,4,4,3,5,22,4,4,5,7
787,787,edisonn787.xlsx,GMM,5000,200,3,2:40,normal,0.3,5,500,0,787,4,4,22,6,4,4,4,2,21,3,4,4,2,5
788,788,edisonn788.xlsx,GMM,5000,200,4,2:40,normal,0.1,1,500,0,788,5,5,23,8,5,5,5,2,10,22,5,5,2,5
789,789,edisonn789.xlsx,GMM,5000,200,4,2:40,normal,0.1,5,500,0,789,6,4,23,3,4,23,6,2,22,3,2,23,2,5
790,790,edisonn790.xlsx,GMM,5000,200,4,2:40,normal,0.3,1,500,0,790,6,4,23,40,4,6,4,4,6,22,4,6,6,13
791,791,edisonn791.xlsx,GMM,5000,200,4,2:40,normal,0.3,5,500,0,791,5,5,23,8,5,5,5,2,23,3,5,5,2,5
792,792,edisonn792.xlsx,GMM,5000,200,5,2:40,normal,0.1,1,500,0,792,21,5,24,8,5,19,8,2,19,20,2,19,2,7
793,793,edisonn793.xlsx,GMM,5000,200,5,2:40,normal,0.1,5,500,0,793,6,6,24,10,6,6,6,2,23,3,6,6,2,6
794,794,edisonn794.xlsx,GMM,5000,200,5,2:40,normal,0.3,1,500,0,794,6,6,24,10,6,2,6,2,7,19,6,6,2,13
795,795,edisonn795.xlsx,GMM,5000,200,5,2:40,normal,0.3,5,500,0,795,6,6,23,10,6,6,6,2,21,3,6,6,2,6
796,796,edisonn796.xlsx,GMM,5000,200,6,2:40,normal,0.1,1,500,0,796,7,7,25,12,7,7,7,3,25,2,7,7,25,8
797,797,edisonn797.xlsx,GMM,5000,200,6,2:40,normal,0.1,5,500,0,797,7,7,25,12,7,7,7,3,22,2,7,7,22,7
798,798,edisonn798.xlsx,GMM,5000,200,6,2:40,normal,0.3,1,500,0,798,7,5,25,12,7,7,7,3,12,2,7,7,8,15
799,799,edisonn799.xlsx,GMM,5000,200,6,2:40,normal,0.3,5,500,0,799,7,7,25,12,7,7,7,3,24,2,7,7,24,7
800,800,edisonn800.xlsx,GMM,5000,200,7,2:40,normal,0.1,1,500,0,800,9,7,26,16,7,24,9,3,24,2,7,7,24,15
801,801,edisonn801.xlsx,GMM,5000,200,7,2:40,normal,0.1,5,500,0,801,8,8,26,14,8,8,8,2,26,3,8,8,2,8
802,802,edisonn802.xlsx,GMM,5000,200,7,2:40,normal,0.3,1,500,0,802,8,10,25,14,8,10,8,3,10,26,8,8,10,16
803,803,edisonn803.xlsx,GMM,5000,200,7,2:40,normal,0.3,5,500,0,803,8,6,26,14,8,8,8,2,26,3,8,8,2,8
804,804,edisonn804.xlsx,GMM,5000,200,8,2:40,normal,0.1,1,500,0,804,9,9,27,16,9,9,9,2,27,3,9,9,2,9
805,805,edisonn805.xlsx,GMM,5000,200,8,2:40,normal,0.1,5,500,0,805,9,7,27,16,9,9,9,2,26,4,9,9,2,10
806,806,edisonn806.xlsx,GMM,5000,200,8,2:40,normal,0.3,1,500,0,806,11,8,27,14,8,16,8,2,16,26,2,8,2,17
807,807,edisonn807.xlsx,GMM,5000,200,8,2:40,normal,0.3,5,500,0,807,10,7,27,18,7,15,10,2,24,4,2,27,2,10
808,808,edisonn808.xlsx,GMM,5000,200,9,2:40,normal,0.1,1,500,0,808,11,9,28,16,9,11,11,2,28,3,9,9,2,10
809,809,edisonn809.xlsx,GMM,5000,200,9,2:40,normal,0.1,5,500,0,809,11,8,28,20,8,28,11,2,27,5,2,28,2,18
810,810,edisonn810.xlsx,GMM,5000,200,9,2:40,normal,0.3,1,500,0,810,10,10,28,18,10,10,10,2,16,24,10,10,2,18
811,811,edisonn811.xlsx,GMM,5000,200,9,2:40,normal,0.3,5,500,0,811,12,9,27,16,9,21,12,2,27,5,2,9,2,11
812,812,edisonn812.xlsx,GMM,5000,200,10,2:40,normal,0.1,1,500,0,812,11,11,29,20,11,11,11,2,28,4,11,11,2,11
813,813,edisonn813.xlsx,GMM,5000,200,10,2:40,normal,0.1,5,500,0,813,11,11,29,20,11,11,11,2,29,4,11,11,2,12
814,814,edisonn814.xlsx,GMM,5000,200,10,2:40,normal,0.3,1,500,0,814,15,8,28,26,2,2,14,2,20,29,2,8,2,19
815,815,edisonn815.xlsx,GMM,5000,200,10,2:40,normal,0.3,5,500,0,815,11,11,29,20,11,11,11,2,28,4,11,11,2,15
816,816,edisonn816.xlsx,GMM,5000,200,11,2:40,normal,0.1,1,500,0,816,13,8,30,24,2,22,13,2,30,4,2,30,2,13
817,817,edisonn817.xlsx,GMM,5000,200,11,2:40,normal,0.1,5,500,0,817,14,11,30,20,11,30,14,2,29,5,2,11,2,12
818,818,edisonn818.xlsx,GMM,5000,200,11,2:40,normal,0.3,1,500,0,818,14,8,27,26,8,19,14,3,26,2,8,18,19,20
819,819,edisonn819.xlsx,GMM,5000,200,11,2:40,normal,0.3,5,500,0,819,12,12,30,22,12,12,12,2,30,5,12,12,2,12
820,820,edisonn820.xlsx,GMM,5000,200,12,2:40,normal,0.1,1,500,0,820,15,11,31,26,11,29,14,2,31,4,2,31,2,19
821,821,edisonn821.xlsx,GMM,5000,200,12,2:40,normal,0.1,5,500,0,821,13,13,31,24,13,13,13,2,31,6,13,13,2,15
822,822,edisonn822.xlsx,GMM,5000,200,12,2:40,normal,0.3,1,500,0,822,30,13,31,24,2,17,15,2,24,31,2,24,2,21
823,823,edisonn823.xlsx,GMM,5000,200,12,2:40,normal,0.3,5,500,0,823,14,14,31,26,2,14,14,2,30,5,2,30,2,14
824,824,edisonn824.xlsx,GMM,5000,200,13,2:40,normal,0.1,1,500,0,824,16,10,32,28,2,32,15,2,30,5,2,32,2,15
825,825,edisonn825.xlsx,GMM,5000,200,13,2:40,normal,0.1,5,500,0,825,17,13,32,24,2,26,17,2,32,5,2,32,2,14
826,826,edisonn826.xlsx,GMM,5000,200,13,2:40,normal,0.3,1,500,0,826,16,12,32,22,12,25,16,2,25,6,2,12,2,22
827,827,edisonn827.xlsx,GMM,5000,200,13,2:40,normal,0.3,5,500,0,827,13,13,32,24,13,28,17,2,32,5,2,13,2,16
828,828,edisonn828.xlsx,GMM,5000,200,14,2:40,normal,0.1,1,500,0,828,15,15,33,28,15,15,15,2,33,4,15,15,2,20
829,829,edisonn829.xlsx,GMM,5000,200,14,2:40,normal,0.1,5,500,0,829,15,17,33,24,13,32,2,2,33,6,2,33,2,15
830,830,edisonn830.xlsx,GMM,5000,200,14,2:40,normal,0.3,1,500,0,830,18,13,32,30,2,25,16,2,32,5,2,25,2,23
831,831,edisonn831.xlsx,GMM,5000,200,14,2:40,normal,0.3,5,500,0,831,15,15,33,28,15,15,15,2,32,6,15,15,2,15
832,832,edisonn832.xlsx,GMM,5000,200,15,2:40,normal,0.1,1,500,0,832,16,17,34,30,16,17,16,2,34,6,16,16,2,21
833,833,edisonn833.xlsx,GMM,5000,200,15,2:40,normal,0.1,5,500,0,833,17,12,34,32,2,17,17,2,34,7,2,33,2,17
834,834,edisonn834.xlsx,GMM,5000,200,15,2:40,normal,0.3,1,500,0,834,18,10,34,28,15,23,18,2,32,6,15,15,2,17
835,835,edisonn835.xlsx,GMM,5000,200,15,2:40,normal,0.3,5,500,0,835,19,13,34,30,2,23,19,2,34,5,2,34,2,17
836,836,edisonn836.xlsx,GMM,5000,200,16,2:40,normal,0.1,1,500,0,836,19,16,35,30,13,35,19,3,35,2,13,35,35,19
837,837,edisonn837.xlsx,GMM,5000,200,16,2:40,normal,0.1,5,500,0,837,16,17,35,30,16,35,16,2,35,6,2,16,2,17
838,838,edisonn838.xlsx,GMM,5000,200,16,2:40,normal,0.3,1,500,0,838,18,18,34,34,15,24,18,3,33,2,15,15,24,25
839,839,edisonn839.xlsx,GMM,5000,200,16,2:40,normal,0.3,5,500,0,839,20,14,35,26,14,35,20,2,35,6,2,35,2,17
840,840,edisonn840.xlsx,GMM,5000,200,17,2:40,normal,0.1,1,500,0,840,18,18,36,34,18,18,18,2,36,5,18,18,2,26
841,841,edisonn841.xlsx,GMM,5000,200,17,2:40,normal,0.1,5,500,0,841,19,19,36,36,2,36,19,2,36,7,2,36,2,19
842,842,edisonn842.xlsx,GMM,5000,200,17,2:40,normal,0.3,1,500,0,842,21,14,36,36,2,36,2,2,36,6,2,36,2,26
843,843,edisonn843.xlsx,GMM,5000,200,17,2:40,normal,0.3,5,500,0,843,19,16,36,36,15,30,19,2,36,5,2,36,2,20
844,844,edisonn844.xlsx,GMM,5000,200,18,2:40,normal,0.1,1,500,0,844,22,15,37,42,14,37,2,2,37,6,2,37,2,20
845,845,edisonn845.xlsx,GMM,5000,200,18,2:40,normal,0.1,5,500,0,845,19,20,37,38,2,37,20,2,37,6,2,37,2,21
846,846,edisonn846.xlsx,GMM,5000,200,18,2:40,normal,0.3,1,500,0,846,21,16,37,30,2,28,2,2,37,7,2,37,2,27
847,847,edisonn847.xlsx,GMM,5000,200,18,2:40,normal,0.3,5,500,0,847,22,18,37,32,17,36,2,2,37,8,2,17,2,21
848,848,edisonn848.xlsx,GMM,5000,200,19,2:40,normal,0.1,1,500,0,848,19,24,38,38,16,26,2,2,38,8,2,38,2,21
849,849,edisonn849.xlsx,GMM,5000,200,19,2:40,normal,0.1,5,500,0,849,23,26,38,44,2,38,2,2,34,9,2,38,2,21
850,850,edisonn850.xlsx,GMM,5000,200,19,2:40,normal,0.3,1,500,0,850,20,18,38,40,2,21,2,2,38,8,2,28,2,25
851,851,edisonn851.xlsx,GMM,5000,200,19,2:40,normal,0.3,5,500,0,851,21,21,38,40,18,34,2,2,38,8,2,18,2,21
852,852,edisonn852.xlsx,GMM,5000,200,20,2:40,normal,0.1,1,500,0,852,23,16,39,36,19,24,2,2,38,7,2,19,2,22
853,853,edisonn853.xlsx,GMM,5000,200,20,2:40,normal,0.1,5,500,0,853,21,22,39,42,2,33,2,2,39,7,2,19,2,29
854,854,edisonn854.xlsx,GMM,5000,200,20,2:40,normal,0.3,1,500,0,854,23,23,39,44,2,23,2,2,39,7,2,39,2,23
855,855,edisonn855.xlsx,GMM,5000,200,20,2:40,normal,0.3,5,500,0,855,21,21,39,40,18,39,2,2,39,7,2,19,2,22
856,856,edisonn856.xlsx,GMM,5000,200,21,2:40,normal,0.1,1,500,0,856,24,18,40,46,16,40,2,2,39,8,2,40,2,22
857,857,edisonn857.xlsx,GMM,5000,200,21,2:40,normal,0.1,5,500,0,857,23,32,40,48,2,40,2,2,39,9,2,38,2,24
858,858,edisonn858.xlsx,GMM,5000,200,21,2:40,normal,0.3,1,500,0,858,22,24,40,42,2,35,2,2,40,7,2,35,2,29
859,859,edisonn859.xlsx,GMM,5000,200,21,2:40,normal,0.3,5,500,0,859,21,14,40,40,21,21,2,2,39,9,21,21,2,28
860,860,edisonn860.xlsx,GMM,5000,200,22,2:40,normal,0.1,1,500,0,860,22,18,41,42,22,41,2,2,40,8,22,22,2,31
861,861,edisonn861.xlsx,GMM,5000,200,22,2:40,normal,0.1,5,500,0,861,23,23,41,44,23,41,2,2,41,10,23,23,2,23
862,862,edisonn862.xlsx,GMM,5000,200,22,2:40,normal,0.3,1,500,0,862,23,13,40,40,21,40,2,2,40,8,2,21,2,28
863,863,edisonn863.xlsx,GMM,5000,200,22,2:40,normal,0.3,5,500,0,863,24,20,41,46,2,33,2,2,40,8,2,41,2,31
864,864,edisonn864.xlsx,GMM,5000,200,23,2:40,normal,0.1,1,500,0,864,28,20,42,48,2,42,2,2,42,10,2,42,2,30
865,865,edisonn865.xlsx,GMM,5000,200,23,2:40,normal,0.1,5,500,0,865,24,22,42,48,22,42,25,3,42,2,22,22,42,32
866,866,edisonn866.xlsx,GMM,5000,200,23,2:40,normal,0.3,1,500,0,866,25,25,42,44,2,42,2,2,41,9,23,23,2,26
867,867,edisonn867.xlsx,GMM,5000,200,23,2:40,normal,0.3,5,500,0,867,24,19,42,42,22,42,24,3,40,2,22,22,40,32
868,868,edisonn868.xlsx,GMM,5000,200,24,2:40,normal,0.1,1,500,0,868,24,19,43,46,24,43,2,2,43,8,24,24,2,33
869,869,edisonn869.xlsx,GMM,5000,200,24,2:40,normal,0.1,5,500,0,869,29,16,42,40,2,43,2,2,42,8,2,42,2,27
870,870,edisonn870.xlsx,GMM,5000,200,24,2:40,normal,0.3,1,500,0,870,24,25,43,42,2,32,2,2,41,10,2,22,2,33
871,871,edisonn871.xlsx,GMM,5000,200,24,2:40,normal,0.3,5,500,0,871,25,27,43,48,25,25,2,2,41,11,25,25,2,27
872,872,edisonn872.xlsx,GMM,5000,200,25,2:40,normal,0.1,1,500,0,872,27,24,44,52,21,44,2,2,44,8,2,23,2,26
873,873,edisonn873.xlsx,GMM,5000,200,25,2:40,normal,0.1,5,500,0,873,27,29,44,52,2,35,2,2,44,9,2,23,2,28
874,874,edisonn874.xlsx,GMM,5000,200,25,2:40,normal,0.3,1,500,0,874,28,26,44,54,20,44,28,7,44,2,20,44,44,34
875,875,edisonn875.xlsx,GMM,5000,200,25,2:40,normal,0.3,5,500,0,875,25,27,44,48,25,44,2,2,44,10,25,25,2,34
876,876,edisonn876.xlsx,GMM,5000,200,26,2:40,normal,0.1,1,500,0,876,28,11,45,50,26,45,2,2,45,11,26,26,2,35
877,877,edisonn877.xlsx,GMM,5000,200,26,2:40,normal,0.1,5,500,0,877,30,19,45,56,2,45,2,2,44,9,2,45,2,28
878,878,edisonn878.xlsx,GMM,5000,200,26,2:40,normal,0.3,1,500,0,878,28,29,45,54,2,45,2,2,45,9,2,45,2,34
879,879,edisonn879.xlsx,GMM,5000,200,26,2:40,normal,0.3,5,500,0,879,25,25,45,48,25,45,2,2,45,9,2,25,2,33
880,880,edisonn880.xlsx,GMM,5000,200,27,2:40,normal,0.1,1,500,0,880,28,35,46,50,26,46,2,2,46,8,26,26,2,36
881,881,edisonn881.xlsx,GMM,5000,200,27,2:40,normal,0.1,5,500,0,881,33,28,46,52,2,44,2,2,45,11,2,46,2,35
882,882,edisonn882.xlsx,GMM,5000,200,27,2:40,normal,0.3,1,500,0,882,31,29,46,50,26,46,2,2,46,10,26,26,2,32
883,883,edisonn883.xlsx,GMM,5000,200,27,2:40,normal,0.3,5,500,0,883,26,5,46,50,26,46,2,2,46,9,2,26,2,30
884,884,edisonn884.xlsx,GMM,5000,200,28,2:40,normal,0.1,1,500,0,884,32,29,47,56,24,42,2,2,46,11,2,47,2,37
885,885,edisonn885.xlsx,GMM,5000,200,28,2:40,normal,0.1,5,500,0,885,35,32,47,48,2,47,2,2,47,9,2,26,2,36
886,886,edisonn886.xlsx,GMM,5000,200,28,2:40,normal,0.3,1,500,0,886,38,20,47,58,2,47,2,2,47,10,2,47,2,37
887,887,edisonn887.xlsx,GMM,5000,200,28,2:40,normal,0.3,5,500,0,887,32,5,47,60,2,31,2,2,46,8,2,47,2,36
888,888,edisonn888.xlsx,GMM,5000,200,29,2:40,normal,0.1,1,500,0,888,29,7,48,56,29,48,2,2,48,9,29,29,2,38
889,889,edisonn889.xlsx,GMM,5000,200,29,2:40,normal,0.1,5,500,0,889,32,10,48,62,2,37,2,2,47,10,2,47,2,36
890,890,edisonn890.xlsx,GMM,5000,200,29,2:40,normal,0.3,1,500,0,890,31,27,48,52,25,48,2,2,47,9,2,27,2,38
891,891,edisonn891.xlsx,GMM,5000,200,29,2:40,normal,0.3,5,500,0,891,28,28,48,54,28,35,2,2,45,11,2,28,2,31
892,892,edisonn892.xlsx,GMM,5000,200,30,2:40,normal,0.1,1,500,0,892,34,35,49,66,2,49,2,2,48,11,2,49,2,39
893,893,edisonn893.xlsx,GMM,5000,200,30,2:40,normal,0.1,5,500,0,893,33,8,49,58,30,37,2,2,49,12,30,30,2,34
894,894,edisonn894.xlsx,GMM,5000,200,30,2:40,normal,0.3,1,500,0,894,30,32,49,58,2,39,2,2,47,12,2,49,2,36
895,895,edisonn895.xlsx,GMM,5000,200,30,2:40,normal,0.3,5,500,0,895,29,34,48,58,2,47,2,2,49,10,2,48,2,34
896,896,edisonn896.xlsx,GMM,5000,200,31,2:40,normal,0.1,1,500,0,896,37,29,50,56,2,50,2,2,50,11,2,29,2,37
897,897,edisonn897.xlsx,GMM,5000,200,31,2:40,normal,0.1,5,500,0,897,42,7,50,58,2,39,2,2,49,10,2,50,2,34
898,898,edisonn898.xlsx,GMM,5000,200,31,2:40,normal,0.3,1,500,0,898,30,31,50,58,29,37,2,2,50,9,2,30,2,39
899,899,edisonn899.xlsx,GMM,5000,200,31,2:40,normal,0.3,5,500,0,899,37,9,50,52,2,43,2,2,50,8,2,49,2,35
