index,N_object,Name,Algoritmos de clustering,samples,n_feats,k_real,k_GMM,distributions,compactness_factor,alpha_n,outliers,add_noise,index,silluette,bh,rtl,sd,db,xb,ch,dnn,mr,pb,rt,wg,c,UW
554,554,edisonn554.xlsx,GMM,5000,40,23,2:40,uniform,0.3,1,500,0,554,28,24,42,50,2,42,2,2,42,5,2,39,2,2
555,555,edisonn555.xlsx,GMM,5000,40,23,2:40,uniform,0.3,5,500,0,555,26,18,42,32,2,42,2,2,42,10,2,42,2,32
556,556,edisonn556.xlsx,GMM,5000,40,24,2:40,uniform,0.1,1,500,0,556,29,5,43,50,2,43,2,2,43,8,2,37,2,2
557,557,edisonn557.xlsx,GMM,5000,40,24,2:40,uniform,0.1,5,500,0,557,32,16,43,46,2,2,2,2,41,8,2,43,2,27
558,558,edisonn558.xlsx,GMM,5000,40,24,2:40,uniform,0.3,1,500,0,558,28,29,43,44,2,43,2,2,43,10,2,40,2,2
559,559,edisonn559.xlsx,GMM,5000,40,24,2:40,uniform,0.3,5,500,0,559,40,28,43,50,2,2,2,2,43,15,2,41,2,31
560,560,edisonn560.xlsx,GMM,5000,40,25,2:40,uniform,0.1,1,500,0,560,30,9,44,48,2,33,2,2,43,9,2,44,2,26
561,561,edisonn561.xlsx,GMM,5000,40,25,2:40,uniform,0.1,5,500,0,561,31,19,44,46,2,44,2,2,44,10,2,39,2,32
562,562,edisonn562.xlsx,GMM,5000,40,25,2:40,uniform,0.3,1,500,0,562,29,30,44,48,2,29,2,2,44,9,2,30,2,2
563,563,edisonn563.xlsx,GMM,5000,40,25,2:40,uniform,0.3,5,500,0,563,30,23,44,44,23,43,2,2,42,9,2,23,2,32
564,564,edisonn564.xlsx,GMM,5000,40,26,2:40,uniform,0.1,1,500,0,564,42,25,45,48,21,42,2,2,45,9,2,45,2,2
565,565,edisonn565.xlsx,GMM,5000,40,26,2:40,uniform,0.1,5,500,0,565,37,32,45,54,2,45,2,2,45,9,2,42,2,31
566,566,edisonn566.xlsx,GMM,5000,40,26,2:40,uniform,0.3,1,500,0,566,33,31,45,52,20,45,2,2,45,11,2,45,2,2
567,567,edisonn567.xlsx,GMM,5000,40,26,2:40,uniform,0.3,5,500,0,567,42,30,45,52,2,45,2,2,45,14,2,42,2,33
568,568,edisonn568.xlsx,GMM,5000,40,27,2:40,uniform,0.1,1,500,0,568,30,34,46,52,22,46,2,2,46,9,2,46,2,34
569,569,edisonn569.xlsx,GMM,5000,40,27,2:40,uniform,0.1,5,500,0,569,30,27,46,52,24,42,2,2,46,9,2,45,2,35
570,570,edisonn570.xlsx,GMM,5000,40,27,2:40,uniform,0.3,1,500,0,570,28,31,45,50,26,26,2,2,46,12,26,26,2,28
571,571,edisonn571.xlsx,GMM,5000,40,27,2:40,uniform,0.3,5,500,0,571,31,20,44,48,25,44,2,2,44,11,2,25,2,36
572,572,edisonn572.xlsx,GMM,5000,40,28,2:40,uniform,0.1,1,500,0,572,30,8,47,58,2,45,2,2,47,8,2,45,2,29
573,573,edisonn573.xlsx,GMM,5000,40,28,2:40,uniform,0.1,5,500,0,573,35,27,45,52,27,45,2,2,45,10,2,27,2,37
574,574,edisonn574.xlsx,GMM,5000,40,28,2:40,uniform,0.3,1,500,0,574,32,35,47,58,2,47,2,2,47,9,2,45,2,2
575,575,edisonn575.xlsx,GMM,5000,40,28,2:40,uniform,0.3,5,500,0,575,34,26,47,48,2,47,2,2,45,15,2,45,2,36
576,576,edisonn576.xlsx,GMM,5000,40,29,2:40,uniform,0.1,1,500,0,576,33,30,47,54,2,47,2,2,47,7,2,47,2,2
577,577,edisonn577.xlsx,GMM,5000,40,29,2:40,uniform,0.1,5,500,0,577,37,15,47,52,25,47,2,2,47,8,2,47,2,34
578,578,edisonn578.xlsx,GMM,5000,40,29,2:40,uniform,0.3,1,500,0,578,40,33,47,54,2,45,2,2,46,14,2,26,2,2
579,579,edisonn579.xlsx,GMM,5000,40,29,2:40,uniform,0.3,5,500,0,579,30,34,48,60,2,48,2,2,48,12,2,45,2,34
580,580,edisonn580.xlsx,GMM,5000,40,30,2:40,uniform,0.1,1,500,0,580,33,7,49,66,23,49,34,3,49,2,22,49,49,34
581,581,edisonn581.xlsx,GMM,5000,40,30,2:40,uniform,0.1,5,500,0,581,36,33,47,62,2,38,2,2,49,17,2,46,2,39
582,582,edisonn582.xlsx,GMM,5000,40,30,2:40,uniform,0.3,1,500,0,582,41,16,48,62,16,48,34,3,48,2,48,43,48,2
583,583,edisonn583.xlsx,GMM,5000,40,30,2:40,uniform,0.3,5,500,0,583,44,28,49,54,2,46,2,2,49,15,2,49,2,31
584,584,edisonn584.xlsx,GMM,5000,40,31,2:40,uniform,0.1,1,500,0,584,41,5,49,66,2,49,2,2,49,10,2,47,2,2
585,585,edisonn585.xlsx,GMM,5000,40,31,2:40,uniform,0.1,5,500,0,585,38,29,50,72,2,50,2,2,49,11,2,46,2,38
586,586,edisonn586.xlsx,GMM,5000,40,31,2:40,uniform,0.3,1,500,0,586,40,30,50,72,2,50,2,2,50,11,2,44,2,2
587,587,edisonn587.xlsx,GMM,5000,40,31,2:40,uniform,0.3,5,500,0,587,39,23,49,66,2,49,2,2,49,10,2,49,2,40
588,588,edisonn588.xlsx,GMM,5000,40,32,2:40,uniform,0.1,1,500,0,588,39,39,51,66,25,51,2,2,51,17,2,42,2,2
589,589,edisonn589.xlsx,GMM,5000,40,32,2:40,uniform,0.1,5,500,0,589,36,17,51,70,2,51,2,2,51,12,2,47,2,41
590,590,edisonn590.xlsx,GMM,5000,40,32,2:40,uniform,0.3,1,500,0,590,37,34,51,72,2,51,2,2,51,17,2,51,2,2
591,591,edisonn591.xlsx,GMM,5000,40,32,2:40,uniform,0.3,5,500,0,591,35,12,51,70,2,51,2,2,50,14,2,51,2,2
592,592,edisonn592.xlsx,GMM,5000,40,33,2:40,uniform,0.1,1,500,0,592,37,23,52,74,2,52,2,2,52,13,2,51,2,2
593,593,edisonn593.xlsx,GMM,5000,40,33,2:40,uniform,0.1,5,500,0,593,38,19,52,74,2,52,2,2,52,11,2,51,2,41
594,594,edisonn594.xlsx,GMM,5000,40,33,2:40,uniform,0.3,1,500,0,594,36,37,51,66,2,48,2,2,51,17,2,49,2,2
595,595,edisonn595.xlsx,GMM,5000,40,33,2:40,uniform,0.3,5,500,0,595,45,39,52,68,2,52,2,2,52,15,2,49,2,38
596,596,edisonn596.xlsx,GMM,5000,40,34,2:40,uniform,0.1,1,500,0,596,45,33,53,64,2,53,2,2,53,16,2,46,2,2
597,597,edisonn597.xlsx,GMM,5000,40,34,2:40,uniform,0.1,5,500,0,597,38,38,50,74,2,49,2,2,53,11,2,50,2,41
598,598,edisonn598.xlsx,GMM,5000,40,34,2:40,uniform,0.3,1,500,0,598,52,21,53,70,2,48,2,2,53,21,2,53,2,2
599,599,edisonn599.xlsx,GMM,5000,40,34,2:40,uniform,0.3,5,500,0,599,38,12,53,74,2,53,2,2,53,14,2,47,2,41
600,600,edisonn600.xlsx,GMM,5000,40,35,2:40,uniform,0.1,1,500,0,600,42,44,54,74,2,44,2,2,54,18,2,54,2,2
601,601,edisonn601.xlsx,GMM,5000,40,35,2:40,uniform,0.1,5,500,0,601,48,42,54,62,2,53,2,2,54,13,2,54,2,38
602,602,edisonn602.xlsx,GMM,5000,40,35,2:40,uniform,0.3,1,500,0,602,40,34,54,66,2,39,2,2,54,16,2,50,2,2
603,603,edisonn603.xlsx,GMM,5000,40,35,2:40,uniform,0.3,5,500,0,603,44,38,54,74,2,49,2,2,54,13,2,54,2,2
604,604,edisonn604.xlsx,GMM,5000,40,36,2:40,uniform,0.1,1,500,0,604,47,21,55,82,2,2,2,2,55,12,2,47,2,2
605,605,edisonn605.xlsx,GMM,5000,40,36,2:40,uniform,0.1,5,500,0,605,45,36,55,74,2,2,2,2,55,13,2,55,2,45
606,606,edisonn606.xlsx,GMM,5000,40,36,2:40,uniform,0.3,1,500,0,606,37,9,55,72,2,2,2,2,55,15,2,55,2,2
607,607,edisonn607.xlsx,GMM,5000,40,36,2:40,uniform,0.3,5,500,0,607,44,19,55,82,2,2,2,2,55,15,2,55,2,2
608,608,edisonn608.xlsx,GMM,5000,40,37,2:40,uniform,0.1,1,500,0,608,49,37,56,72,2,56,2,2,56,12,2,53,2,2
609,609,edisonn609.xlsx,GMM,5000,40,37,2:40,uniform,0.1,5,500,0,609,49,25,56,72,2,56,2,2,56,18,2,49,2,44
610,610,edisonn610.xlsx,GMM,5000,40,37,2:40,uniform,0.3,1,500,0,610,48,35,56,78,2,56,2,2,56,13,2,55,2,2
611,611,edisonn611.xlsx,GMM,5000,40,37,2:40,uniform,0.3,5,500,0,611,46,21,55,72,2,55,2,2,55,14,2,51,2,43
612,612,edisonn612.xlsx,GMM,5000,40,38,2:40,uniform,0.1,1,500,0,612,43,49,57,62,2,53,2,2,57,20,2,56,2,41
613,613,edisonn613.xlsx,GMM,5000,40,38,2:40,uniform,0.1,5,500,0,613,50,16,57,76,2,57,2,2,55,14,2,57,2,47
614,614,edisonn614.xlsx,GMM,5000,40,38,2:40,uniform,0.3,1,500,0,614,38,45,57,74,2,57,2,2,57,12,2,56,2,2
615,615,edisonn615.xlsx,GMM,5000,40,38,2:40,uniform,0.3,5,500,0,615,50,46,56,70,2,56,2,2,56,14,2,55,2,2
616,616,edisonn616.xlsx,GMM,5000,40,39,2:40,uniform,0.1,1,500,0,616,48,29,57,86,2,57,2,2,58,16,2,57,2,2
617,617,edisonn617.xlsx,GMM,5000,40,39,2:40,uniform,0.1,5,500,0,617,48,43,58,84,2,58,2,2,58,18,2,58,2,48
618,618,edisonn618.xlsx,GMM,5000,40,39,2:40,uniform,0.3,1,500,0,618,45,18,58,88,2,58,2,2,58,16,2,58,2,2
619,619,edisonn619.xlsx,GMM,5000,40,39,2:40,uniform,0.3,5,500,0,619,50,40,58,88,2,2,2,2,56,19,2,55,2,2
620,620,edisonn620.xlsx,GMM,5000,40,40,2:40,uniform,0.1,1,500,0,620,49,16,59,84,2,59,2,2,59,11,2,57,2,43
621,621,edisonn621.xlsx,GMM,5000,40,40,2:40,uniform,0.1,5,500,0,621,53,50,59,76,2,50,2,2,59,12,2,57,2,49
622,622,edisonn622.xlsx,GMM,5000,40,40,2:40,uniform,0.3,1,500,0,622,54,8,58,72,2,58,2,2,58,17,2,56,2,2
623,623,edisonn623.xlsx,GMM,5000,40,40,2:40,uniform,0.3,5,500,0,623,52,45,58,88,2,55,2,2,58,11,2,56,2,2
624,624,edisonn624.xlsx,GMM,5000,100,2,2:40,uniform,0.1,1,500,0,624,3,3,21,4,3,3,3,3,14,2,3,3,14,3
625,625,edisonn625.xlsx,GMM,5000,100,2,2:40,uniform,0.1,5,500,0,625,3,3,21,4,3,3,3,2,21,3,3,3,2,3
626,626,edisonn626.xlsx,GMM,5000,100,2,2:40,uniform,0.3,1,500,0,626,3,3,21,4,3,5,3,5,5,20,3,3,5,11
627,627,edisonn627.xlsx,GMM,5000,100,2,2:40,uniform,0.3,5,500,0,627,3,3,21,4,3,3,3,2,21,3,3,3,2,3
628,628,edisonn628.xlsx,GMM,5000,100,3,2:40,uniform,0.1,1,500,0,628,4,4,22,6,4,4,4,3,22,2,4,4,22,4
629,629,edisonn629.xlsx,GMM,5000,100,3,2:40,uniform,0.1,5,500,0,629,4,4,22,6,4,4,4,2,22,3,4,4,2,4
630,630,edisonn630.xlsx,GMM,5000,100,3,2:40,uniform,0.3,1,500,0,630,4,4,22,6,4,4,4,3,8,22,4,4,8,12
631,631,edisonn631.xlsx,GMM,5000,100,3,2:40,uniform,0.3,5,500,0,631,4,4,22,6,4,4,4,2,22,3,4,4,2,6
632,632,edisonn632.xlsx,GMM,5000,100,4,2:40,uniform,0.1,1,500,0,632,5,5,22,8,5,5,5,4,22,2,5,5,22,7
633,633,edisonn633.xlsx,GMM,5000,100,4,2:40,uniform,0.1,5,500,0,633,5,5,23,8,5,5,5,3,23,2,5,5,23,5
634,634,edisonn634.xlsx,GMM,5000,100,4,2:40,uniform,0.3,1,500,0,634,16,4,23,10,4,7,6,4,7,22,4,6,5,13
635,635,edisonn635.xlsx,GMM,5000,100,4,2:40,uniform,0.3,5,500,0,635,5,5,23,8,5,5,5,3,23,2,5,5,23,5
636,636,edisonn636.xlsx,GMM,5000,100,5,2:40,uniform,0.1,1,500,0,636,6,6,24,10,6,6,6,2,22,3,6,6,2,6
637,637,edisonn637.xlsx,GMM,5000,100,5,2:40,uniform,0.1,5,500,0,637,7,5,24,12,5,24,7,3,24,2,5,24,24,7
638,638,edisonn638.xlsx,GMM,5000,100,5,2:40,uniform,0.3,1,500,0,638,6,6,24,10,6,6,6,2,15,20,6,6,2,12
639,639,edisonn639.xlsx,GMM,5000,100,5,2:40,uniform,0.3,5,500,0,639,6,6,24,10,6,6,6,3,24,2,6,6,24,7
640,640,edisonn640.xlsx,GMM,5000,100,6,2:40,uniform,0.1,1,500,0,640,8,5,24,14,3,24,8,3,24,2,5,24,24,8
641,641,edisonn641.xlsx,GMM,5000,100,6,2:40,uniform,0.1,5,500,0,641,7,7,25,12,7,7,7,2,25,3,7,7,2,8
642,642,edisonn642.xlsx,GMM,5000,100,6,2:40,uniform,0.3,1,500,0,642,7,8,25,12,7,7,7,4,14,2,7,7,14,15
643,643,edisonn643.xlsx,GMM,5000,100,6,2:40,uniform,0.3,5,500,0,643,7,7,25,12,7,7,7,2,23,3,7,7,2,8
644,644,edisonn644.xlsx,GMM,5000,100,7,2:40,uniform,0.1,1,500,0,644,9,6,26,16,3,26,9,3,26,2,6,26,26,9
645,645,edisonn645.xlsx,GMM,5000,100,7,2:40,uniform,0.1,5,500,0,645,9,6,26,16,6,10,9,3,26,2,6,26,26,7
646,646,edisonn646.xlsx,GMM,5000,100,7,2:40,uniform,0.3,1,500,0,646,8,8,24,14,8,13,8,4,13,2,8,8,13,8
647,647,edisonn647.xlsx,GMM,5000,100,7,2:40,uniform,0.3,5,500,0,647,9,6,26,16,6,10,9,3,25,2,6,26,25,7
648,648,edisonn648.xlsx,GMM,5000,100,8,2:40,uniform,0.1,1,500,0,648,11,6,27,14,8,27,11,2,27,3,8,8,2,9
649,649,edisonn649.xlsx,GMM,5000,100,8,2:40,uniform,0.1,5,500,0,649,9,9,27,16,9,9,9,2,26,4,9,9,2,9
650,650,edisonn650.xlsx,GMM,5000,100,8,2:40,uniform,0.3,1,500,0,650,9,9,26,16,9,11,9,2,16,27,9,9,2,16
651,651,edisonn651.xlsx,GMM,5000,100,8,2:40,uniform,0.3,5,500,0,651,9,9,27,16,9,9,9,2,27,4,9,9,2,9
652,652,edisonn652.xlsx,GMM,5000,100,9,2:40,uniform,0.1,1,500,0,652,12,9,28,16,9,28,12,2,28,3,9,9,2,11
653,653,edisonn653.xlsx,GMM,5000,100,9,2:40,uniform,0.1,5,500,0,653,10,10,28,18,10,10,10,2,28,4,10,10,2,12
654,654,edisonn654.xlsx,GMM,5000,100,9,2:40,uniform,0.3,1,500,0,654,13,9,28,16,9,25,12,2,28,4,2,9,2,10
655,655,edisonn655.xlsx,GMM,5000,100,9,2:40,uniform,0.3,5,500,0,655,11,9,27,20,9,27,11,4,27,2,9,9,27,12
656,656,edisonn656.xlsx,GMM,5000,100,10,2:40,uniform,0.1,1,500,0,656,11,11,28,20,11,11,11,2,28,3,11,11,2,19
657,657,edisonn657.xlsx,GMM,5000,100,10,2:40,uniform,0.1,5,500,0,657,11,12,29,20,11,11,11,2,29,4,11,11,2,11
658,658,edisonn658.xlsx,GMM,5000,100,10,2:40,uniform,0.3,1,500,0,658,11,11,28,20,11,11,11,2,28,5,11,11,2,12
659,659,edisonn659.xlsx,GMM,5000,100,10,2:40,uniform,0.3,5,500,0,659,11,12,29,20,11,11,11,2,29,4,11,11,2,11
660,660,edisonn660.xlsx,GMM,5000,100,11,2:40,uniform,0.1,1,500,0,660,16,10,30,18,10,30,15,2,30,5,10,30,2,13
661,661,edisonn661.xlsx,GMM,5000,100,11,2:40,uniform,0.1,5,500,0,661,12,14,30,22,12,12,12,2,30,5,12,12,2,12
662,662,edisonn662.xlsx,GMM,5000,100,11,2:40,uniform,0.3,1,500,0,662,13,13,30,20,11,30,13,2,30,6,11,11,2,12
663,663,edisonn663.xlsx,GMM,5000,100,11,2:40,uniform,0.3,5,500,0,663,13,11,30,20,11,30,13,2,30,5,2,11,2,12
664,664,edisonn664.xlsx,GMM,5000,100,12,2:40,uniform,0.1,1,500,0,664,20,13,31,20,11,31,16,2,31,4,2,31,2,13
665,665,edisonn665.xlsx,GMM,5000,100,12,2:40,uniform,0.1,5,500,0,665,13,17,31,24,13,13,13,2,31,7,13,13,2,14
666,666,edisonn666.xlsx,GMM,5000,100,12,2:40,uniform,0.3,1,500,0,666,13,15,31,24,13,13,13,2,31,6,13,13,2,13
667,667,edisonn667.xlsx,GMM,5000,100,12,2:40,uniform,0.3,5,500,0,667,13,13,31,24,13,13,13,2,31,6,13,13,2,14
668,668,edisonn668.xlsx,GMM,5000,100,13,2:40,uniform,0.1,1,500,0,668,16,13,32,24,13,16,16,2,32,5,13,13,2,16
669,669,edisonn669.xlsx,GMM,5000,100,13,2:40,uniform,0.1,5,500,0,669,14,14,32,26,14,14,14,2,32,5,14,14,2,14
670,670,edisonn670.xlsx,GMM,5000,100,13,2:40,uniform,0.3,1,500,0,670,14,16,32,26,14,14,14,2,31,5,14,14,2,15
671,671,edisonn671.xlsx,GMM,5000,100,13,2:40,uniform,0.3,5,500,0,671,17,12,32,22,12,32,17,2,32,5,2,32,2,14
672,672,edisonn672.xlsx,GMM,5000,100,14,2:40,uniform,0.1,1,500,0,672,17,11,33,28,2,18,17,2,33,4,2,28,2,15
673,673,edisonn673.xlsx,GMM,5000,100,14,2:40,uniform,0.1,5,500,0,673,16,14,33,26,14,33,16,2,33,7,2,14,2,15
674,674,edisonn674.xlsx,GMM,5000,100,14,2:40,uniform,0.3,1,500,0,674,16,16,33,30,2,16,16,2,33,6,2,33,2,17
675,675,edisonn675.xlsx,GMM,5000,100,14,2:40,uniform,0.3,5,500,0,675,14,14,33,26,14,33,14,2,33,5,2,14,2,15
676,676,edisonn676.xlsx,GMM,5000,100,15,2:40,uniform,0.1,1,500,0,676,15,15,34,28,15,34,19,2,34,5,15,15,2,16
677,677,edisonn677.xlsx,GMM,5000,100,15,2:40,uniform,0.1,5,500,0,677,24,18,34,30,2,18,18,2,33,7,2,34,2,17
678,678,edisonn678.xlsx,GMM,5000,100,15,2:40,uniform,0.3,1,500,0,678,19,9,34,34,13,34,18,2,34,6,2,34,2,24
679,679,edisonn679.xlsx,GMM,5000,100,15,2:40,uniform,0.3,5,500,0,679,18,10,34,34,2,31,18,2,34,7,2,34,2,17
680,680,edisonn680.xlsx,GMM,5000,100,16,2:40,uniform,0.1,1,500,0,680,18,18,35,34,2,18,18,2,35,5,2,35,2,18
681,681,edisonn681.xlsx,GMM,5000,100,16,2:40,uniform,0.1,5,500,0,681,17,19,35,32,17,17,17,2,34,6,17,17,2,25
682,682,edisonn682.xlsx,GMM,5000,100,16,2:40,uniform,0.3,1,500,0,682,16,19,35,30,16,31,16,2,35,5,16,16,2,18
683,683,edisonn683.xlsx,GMM,5000,100,16,2:40,uniform,0.3,5,500,0,683,17,19,35,28,15,35,19,2,35,6,2,15,2,25
684,684,edisonn684.xlsx,GMM,5000,100,17,2:40,uniform,0.1,1,500,0,684,24,16,36,30,16,36,2,2,36,7,2,16,2,18
685,685,edisonn685.xlsx,GMM,5000,100,17,2:40,uniform,0.1,5,500,0,685,19,17,36,32,17,25,19,3,35,2,16,17,35,23
686,686,edisonn686.xlsx,GMM,5000,100,17,2:40,uniform,0.3,1,500,0,686,18,18,36,34,2,35,18,2,36,7,2,36,2,19
687,687,edisonn687.xlsx,GMM,5000,100,17,2:40,uniform,0.3,5,500,0,687,17,7,36,32,16,28,21,16,34,2,17,17,34,23
688,688,edisonn688.xlsx,GMM,5000,100,18,2:40,uniform,0.1,1,500,0,688,19,19,35,36,19,19,19,2,37,6,19,19,2,19
689,689,edisonn689.xlsx,GMM,5000,100,18,2:40,uniform,0.1,5,500,0,689,18,21,37,34,18,31,21,2,37,6,18,18,2,24
690,690,edisonn690.xlsx,GMM,5000,100,18,2:40,uniform,0.3,1,500,0,690,21,17,37,32,17,37,21,3,36,2,17,17,36,19
691,691,edisonn691.xlsx,GMM,5000,100,18,2:40,uniform,0.3,5,500,0,691,19,20,36,36,19,19,19,2,36,6,19,19,2,24
692,692,edisonn692.xlsx,GMM,5000,100,19,2:40,uniform,0.1,1,500,0,692,20,20,37,38,2,37,24,2,38,8,2,34,2,22
693,693,edisonn693.xlsx,GMM,5000,100,19,2:40,uniform,0.1,5,500,0,693,20,21,38,40,2,38,21,2,38,9,2,38,2,23
694,694,edisonn694.xlsx,GMM,5000,100,19,2:40,uniform,0.3,1,500,0,694,21,21,38,40,2,37,21,2,38,7,2,36,2,27
695,695,edisonn695.xlsx,GMM,5000,100,19,2:40,uniform,0.3,5,500,0,695,23,18,38,32,15,38,2,2,35,9,2,38,2,28
696,696,edisonn696.xlsx,GMM,5000,100,20,2:40,uniform,0.1,1,500,0,696,23,16,39,44,16,29,23,2,39,7,2,39,2,22
697,697,edisonn697.xlsx,GMM,5000,100,20,2:40,uniform,0.1,5,500,0,697,26,18,39,42,2,39,2,2,39,8,2,39,2,21
698,698,edisonn698.xlsx,GMM,5000,100,20,2:40,uniform,0.3,1,500,0,698,21,24,39,40,21,21,21,2,39,7,21,21,2,29
699,699,edisonn699.xlsx,GMM,5000,100,20,2:40,uniform,0.3,5,500,0,699,27,23,39,40,2,39,2,2,39,8,2,38,2,21
700,700,edisonn700.xlsx,GMM,5000,100,21,2:40,uniform,0.1,1,500,0,700,24,18,40,34,17,40,2,2,40,7,2,40,2,22
701,701,edisonn701.xlsx,GMM,5000,100,21,2:40,uniform,0.1,5,500,0,701,24,6,40,46,2,40,2,2,40,8,2,40,2,23
702,702,edisonn702.xlsx,GMM,5000,100,21,2:40,uniform,0.3,1,500,0,702,24,28,40,46,19,35,2,2,40,6,2,40,2,27
703,703,edisonn703.xlsx,GMM,5000,100,21,2:40,uniform,0.3,5,500,0,703,21,19,40,46,2,40,2,2,40,6,2,19,2,23
704,704,edisonn704.xlsx,GMM,5000,100,22,2:40,uniform,0.1,1,500,0,704,23,14,41,40,20,34,2,2,41,5,2,21,2,31
705,705,edisonn705.xlsx,GMM,5000,100,22,2:40,uniform,0.1,5,500,0,705,23,25,41,46,2,41,2,2,40,9,2,41,2,30
706,706,edisonn706.xlsx,GMM,5000,100,22,2:40,uniform,0.3,1,500,0,706,22,26,41,38,20,41,2,2,41,6,2,41,2,24
707,707,edisonn707.xlsx,GMM,5000,100,22,2:40,uniform,0.3,5,500,0,707,27,5,40,36,2,41,2,2,38,7,2,40,2,27
708,708,edisonn708.xlsx,GMM,5000,100,23,2:40,uniform,0.1,1,500,0,708,27,22,42,52,2,42,2,2,42,9,2,39,2,32
709,709,edisonn709.xlsx,GMM,5000,100,23,2:40,uniform,0.1,5,500,0,709,23,25,42,44,23,23,2,2,42,10,23,23,2,32
710,710,edisonn710.xlsx,GMM,5000,100,23,2:40,uniform,0.3,1,500,0,710,27,27,42,50,2,42,2,2,41,7,2,42,2,32
711,711,edisonn711.xlsx,GMM,5000,100,23,2:40,uniform,0.3,5,500,0,711,23,23,42,44,23,40,2,2,41,10,23,23,2,32
712,712,edisonn712.xlsx,GMM,5000,100,24,2:40,uniform,0.1,1,500,0,712,26,8,43,50,2,40,2,2,43,8,2,40,2,29
713,713,edisonn713.xlsx,GMM,5000,100,24,2:40,uniform,0.1,5,500,0,713,25,29,43,50,23,43,2,2,43,11,2,23,2,33
714,714,edisonn714.xlsx,GMM,5000,100,24,2:40,uniform,0.3,1,500,0,714,25,25,43,48,19,30,2,2,43,8,2,42,2,32
715,715,edisonn715.xlsx,GMM,5000,100,24,2:40,uniform,0.3,5,500,0,715,25,26,42,48,25,25,2,2,43,11,25,25,2,25
716,716,edisonn716.xlsx,GMM,5000,100,25,2:40,uniform,0.1,1,500,0,716,25,25,44,48,25,44,25,6,44,2,25,25,44,30
717,717,edisonn717.xlsx,GMM,5000,100,25,2:40,uniform,0.1,5,500,0,717,25,38,44,48,25,25,2,2,44,8,25,25,2,34
718,718,edisonn718.xlsx,GMM,5000,100,25,2:40,uniform,0.3,1,500,0,718,26,26,44,50,26,44,26,3,44,2,26,26,44,34
719,719,edisonn719.xlsx,GMM,5000,100,25,2:40,uniform,0.3,5,500,0,719,25,20,42,48,25,42,2,2,42,12,2,25,2,34
720,720,edisonn720.xlsx,GMM,5000,100,26,2:40,uniform,0.1,1,500,0,720,34,28,45,54,2,45,2,2,45,9,2,45,2,27
721,721,edisonn721.xlsx,GMM,5000,100,26,2:40,uniform,0.1,5,500,0,721,26,37,45,46,24,45,2,2,45,9,2,24,2,30
722,722,edisonn722.xlsx,GMM,5000,100,26,2:40,uniform,0.3,1,500,0,722,29,4,45,48,23,45,2,2,45,10,2,45,2,32
723,723,edisonn723.xlsx,GMM,5000,100,26,2:40,uniform,0.3,5,500,0,723,34,25,45,48,25,45,2,2,45,9,2,25,2,33
724,724,edisonn724.xlsx,GMM,5000,100,27,2:40,uniform,0.1,1,500,0,724,30,27,46,52,2,42,2,2,45,10,2,46,2,35
725,725,edisonn725.xlsx,GMM,5000,100,27,2:40,uniform,0.1,5,500,0,725,31,24,46,46,24,46,2,2,46,9,2,46,2,30
726,726,edisonn726.xlsx,GMM,5000,100,27,2:40,uniform,0.3,1,500,0,726,35,35,46,52,2,46,2,2,45,12,2,46,2,35
727,727,edisonn727.xlsx,GMM,5000,100,27,2:40,uniform,0.3,5,500,0,727,27,30,46,58,2,46,2,2,46,7,2,46,2,35
728,728,edisonn728.xlsx,GMM,5000,100,28,2:40,uniform,0.1,1,500,0,728,33,13,47,46,24,46,2,2,47,10,2,41,2,34
729,729,edisonn729.xlsx,GMM,5000,100,28,2:40,uniform,0.1,5,500,0,729,27,33,47,52,27,47,2,2,47,10,2,27,2,35
730,730,edisonn730.xlsx,GMM,5000,100,28,2:40,uniform,0.3,1,500,0,730,34,25,47,60,2,31,2,2,47,7,2,47,2,36
731,731,edisonn731.xlsx,GMM,5000,100,28,2:40,uniform,0.3,5,500,0,731,33,7,47,58,2,47,2,2,47,15,2,46,2,37
732,732,edisonn732.xlsx,GMM,5000,100,29,2:40,uniform,0.1,1,500,0,732,41,25,48,46,22,48,2,2,48,10,2,47,2,38
733,733,edisonn733.xlsx,GMM,5000,100,29,2:40,uniform,0.1,5,500,0,733,34,6,48,64,2,48,2,2,48,14,2,48,2,30
734,734,edisonn734.xlsx,GMM,5000,100,29,2:40,uniform,0.3,1,500,0,734,33,31,48,56,2,48,2,2,48,9,2,26,2,38
735,735,edisonn735.xlsx,GMM,5000,100,29,2:40,uniform,0.3,5,500,0,735,28,37,48,54,28,48,2,2,48,10,2,28,2,30
736,736,edisonn736.xlsx,GMM,5000,100,30,2:40,uniform,0.1,1,500,0,736,33,33,49,64,25,49,2,2,49,8,2,47,2,31
737,737,edisonn737.xlsx,GMM,5000,100,30,2:40,uniform,0.1,5,500,0,737,35,6,49,54,28,48,2,2,48,12,2,28,2,39
738,738,edisonn738.xlsx,GMM,5000,100,30,2:40,uniform,0.3,1,500,0,738,30,32,49,58,2,36,2,2,48,10,2,48,2,31
739,739,edisonn739.xlsx,GMM,5000,100,30,2:40,uniform,0.3,5,500,0,739,32,18,49,62,2,49,2,2,49,10,2,49,2,39
740,740,edisonn740.xlsx,GMM,5000,100,31,2:40,uniform,0.1,1,500,0,740,35,38,49,60,2,49,2,2,50,13,2,48,2,40
